date,average_price,total_volume,type,year,state,region,season,price_bin,average_revenue
2017-02-26,1.16,39054.83,organic,2017,West Tex/New Mexico,West,winter,1.00,421085.12
2017-03-05,1.18,107354.25,conventional,2017,Albany,Northeast,spring,1.00,428345.21
2017-03-05,1.84,2228.14,organic,2017,Albany,Northeast,spring,2.00,667928.13
2017-03-05,1.08,511362.62,conventional,2017,Atlanta,Southeast,spring,1.00,392044.77
2017-03-05,0.62,32292.39,organic,2017,Atlanta,Southeast,spring,1.00,225062.74
2017-03-05,1.33,880326.29,conventional,2017,Baltimore/Washington,Mid-Atlantic,spring,1.00,482795.87
2017-03-05,1.97,18082.67,organic,2017,Baltimore/Washington,Mid-Atlantic,spring,2.00,715118.7
2017-03-05,1.11,93814.08,conventional,2017,Boise,West,spring,1.00,402934.9
2017-03-05,0.72,4667.26,organic,2017,Boise,West,spring,1.00,261363.18
2017-03-05,1.3,620307.93,conventional,2017,Boston,Northeast,spring,1.00,471905.74
2017-03-05,1.72,19270.33,organic,2017,Boston,Northeast,spring,2.00,624367.6
2017-03-05,1.68,140468.86,conventional,2017,Buffalo/Rochester,Northeast,spring,2.00,609847.42
2017-03-05,1.89,3184.47,organic,2017,Buffalo/Rochester,Northeast,spring,2.00,686078.35
2017-03-05,1.15,5634150.07,conventional,2017,California,West,spring,1.00,417455.08
2017-03-05,1.45,220712.33,organic,2017,California,West,spring,2.00,526356.4
2017-03-05,1.41,202553.07,conventional,2017,Charlotte,Southeast,spring,2.00,511836.23
2017-03-05,1.78,6959.35,organic,2017,Charlotte,Southeast,spring,2.00,646147.86
2017-03-05,1.62,680803.2,conventional,2017,Chicago,Midwest,spring,2.00,588067.16
2017-03-05,1.64,47884.05,organic,2017,Chicago,Midwest,spring,2.00,595327.24
2017-03-05,0.78,272988.49,conventional,2017,Cincinnati/Dayton,Midwest,spring,1.00,283143.45
2017-03-05,0.44,64057.04,organic,2017,Cincinnati/Dayton,Midwest,spring,1.00,159721.94
2017-03-05,1.14,166169.72,conventional,2017,Columbus,Midwest,spring,1.00,413825.04
2017-03-05,0.52,32113.68,organic,2017,Columbus,Midwest,spring,1.00,188762.3
2017-03-05,0.93,1105083.35,conventional,2017,Dallas/Ft. Worth,South Central,spring,1.00,337594.11
2017-03-05,1.04,26417.4,organic,2017,Dallas/Ft. Worth,South Central,spring,1.00,377524.59
2017-03-05,1.32,639567.49,conventional,2017,Denver,West,spring,1.00,479165.83
2017-03-05,0.94,62976.43,organic,2017,Denver,West,spring,1.00,341224.15
2017-03-05,0.97,383170.95,conventional,2017,Detroit,Midwest,spring,1.00,352114.28
2017-03-05,0.48,50890.73,organic,2017,Detroit,Midwest,spring,1.00,174242.12
2017-03-05,1.5,128203.51,conventional,2017,Grand Rapids,Midwest,spring,2.00,544506.63
2017-03-05,1.33,13181.24,organic,2017,Grand Rapids,Midwest,spring,1.00,482795.87
2017-03-05,1.19,273485.3,conventional,2017,Harrisburg/Scranton,Northeast,spring,1.00,431975.26
2017-03-05,1.97,9363.96,organic,2017,Harrisburg/Scranton,Northeast,spring,2.00,715118.7
2017-03-05,1.25,373924.25,conventional,2017,Hartford/Springfield,Northeast,spring,1.00,453755.52
2017-03-05,2.17,13783.11,organic,2017,Hartford/Springfield,Northeast,spring,2.00,787719.58
2017-03-05,0.74,1110895.97,conventional,2017,Houston,South Central,spring,1.00,268623.27
2017-03-05,0.92,38739.84,organic,2017,Houston,South Central,spring,1.00,333964.06
2017-03-05,1.35,150301.8,conventional,2017,Indianapolis,Midwest,spring,1.00,490055.96
2017-03-05,1.35,4647.85,organic,2017,Indianapolis,Midwest,spring,1.00,490055.96
2017-03-05,1.56,134582.21,conventional,2017,Jacksonville,Southeast,spring,2.00,566286.89
2017-03-05,1.67,2930.17,organic,2017,Jacksonville,Southeast,spring,2.00,606217.38
2017-03-05,0.96,345889.75,conventional,2017,Las Vegas,West,spring,1.00,348484.24
2017-03-05,1.01,20701.89,organic,2017,Las Vegas,West,spring,1.00,366634.46
2017-03-05,0.99,2768930.88,conventional,2017,Los Angeles,West,spring,1.00,359374.37
2017-03-05,1.07,146065.71,organic,2017,Los Angeles,West,spring,1.00,388414.73
2017-03-05,0.99,101061.01,conventional,2017,Louisville,Southeast,spring,1.00,359374.37
2017-03-05,0.56,9801.7,organic,2017,Louisville,Southeast,spring,1.00,203282.47
2017-03-05,1.67,464210.89,conventional,2017,Miami/Ft. Lauderdale,Southeast,spring,2.00,606217.38
2017-03-05,2.47,3583.84,organic,2017,Miami/Ft. Lauderdale,Southeast,spring,3.00,896620.91
2017-03-05,0.6,379324.44,conventional,2017,Nashville,Southeast,spring,1.00,217802.65
2017-03-05,0.51,17135.45,organic,2017,Nashville,Southeast,spring,1.00,185132.25
2017-03-05,1.13,254912.18,conventional,2017,New Orleans/Mobile,Southeast,spring,1.00,410194.99
2017-03-05,1.45,4348.91,organic,2017,New Orleans/Mobile,Southeast,spring,2.00,526356.4
2017-03-05,1.39,1465568.77,conventional,2017,New York,Northeast,spring,2.00,504576.14
2017-03-05,1.81,121542.09,organic,2017,New York,Northeast,spring,2.00,657037.99
2017-03-05,1.38,384828.85,conventional,2017,Northern New England,Northeast,spring,2.00,500946.1
2017-03-05,1.66,15016.27,organic,2017,Northern New England,Northeast,spring,2.00,602587.33
2017-03-05,1.55,270877.61,conventional,2017,Orlando,Southeast,spring,2.00,562656.85
2017-03-05,2.28,4320.91,organic,2017,Orlando,Southeast,spring,2.00,827650.07
2017-03-05,1.48,409950.45,conventional,2017,Philadelphia,Mid-Atlantic,spring,2.00,537246.54
2017-03-05,1.76,22547.41,organic,2017,Philadelphia,Mid-Atlantic,spring,2.00,638887.77
2017-03-05,0.67,1176932.6,conventional,2017,Phoenix/Tucson,West,spring,1.00,243212.96
2017-03-05,1.42,16463.74,organic,2017,Phoenix/Tucson,West,spring,2.00,515466.27
2017-03-05,1.02,174567.14,conventional,2017,Pittsburgh,Northeast,spring,1.00,370264.51
2017-03-05,1.43,6643.48,organic,2017,Pittsburgh,Northeast,spring,2.00,519096.32
2017-03-05,1.25,1601599.81,conventional,2017,Plains,Midwest,spring,1.00,453755.52
2017-03-05,1.39,79590.74,organic,2017,Plains,Midwest,spring,2.00,504576.14
2017-03-05,0.89,770551.84,conventional,2017,Portland,West,spring,1.00,323073.93
2017-03-05,0.76,62780.86,organic,2017,Portland,West,spring,1.00,275883.36
2017-03-05,1.32,282098.34,conventional,2017,Raleigh/Greensboro,Southeast,spring,1.00,479165.83
2017-03-05,1.54,7644.87,organic,2017,Raleigh/Greensboro,Southeast,spring,2.00,559026.8
2017-03-05,1.31,230403.88,conventional,2017,Richmond/Norfolk,Mid-Atlantic,spring,1.00,475535.79
2017-03-05,1.06,14497.7,organic,2017,Richmond/Norfolk,Mid-Atlantic,spring,1.00,384784.68
2017-03-05,1.15,149237.92,conventional,2017,Roanoke,Southeast,spring,1.00,417455.08
2017-03-05,0.7,15787.49,organic,2017,Roanoke,Southeast,spring,1.00,254103.09
2017-03-05,1.32,431348.55,conventional,2017,Sacramento,West,spring,1.00,479165.83
2017-03-05,2.5,6056.68,organic,2017,Sacramento,West,spring,3.00,907511.04
2017-03-05,1.04,517701.26,conventional,2017,San Diego,West,spring,1.00,377524.59
2017-03-05,1.42,20616.04,organic,2017,San Diego,West,spring,2.00,515466.27
2017-03-05,1.59,672242.8,conventional,2017,San Francisco,West,spring,2.00,577177.02
2017-03-05,2.92,21218.15,organic,2017,San Francisco,West,spring,3.00,1059972.9
2017-03-05,0.94,803073.94,conventional,2017,Seattle,West,spring,1.00,341224.15
2017-03-05,0.99,68078.93,organic,2017,Seattle,West,spring,1.00,359374.37
2017-03-05,1.31,326142.89,conventional,2017,South Carolina,Southeast,spring,1.00,475535.79
2017-03-05,0.99,17212.92,organic,2017,South Carolina,Southeast,spring,1.00,359374.37
2017-03-05,0.85,128940.32,conventional,2017,Spokane,West,spring,1.00,308553.75
2017-03-05,1.38,3789.26,organic,2017,Spokane,West,spring,2.00,500946.1
2017-03-05,1.38,112515.7,conventional,2017,St. Louis,Midwest,spring,2.00,500946.1
2017-03-05,1.23,8150.41,organic,2017,St. Louis,Midwest,spring,1.00,446495.43
2017-03-05,1.42,72748.04,conventional,2017,Syracuse,Northeast,spring,2.00,515466.27
2017-03-05,1.84,1817.84,organic,2017,Syracuse,Northeast,spring,2.00,667928.13
2017-03-05,1.59,292544.83,conventional,2017,Tampa,Southeast,spring,2.00,577177.02
2017-03-05,2.61,3705.46,organic,2017,Tampa,Southeast,spring,3.00,947441.53
2017-03-05,0.84,841019.69,conventional,2017,West Tex/New Mexico,West,spring,1.00,304923.71
2017-03-05,1.23,24969.3,organic,2017,West Tex/New Mexico,West,spring,1.00,446495.43
2017-03-12,1.54,95713.29,conventional,2017,Albany,Northeast,spring,2.00,559026.8
2017-03-12,1.97,2001.95,organic,2017,Albany,Northeast,spring,2.00,715118.7
2017-03-12,1.21,469277.94,conventional,2017,Atlanta,Southeast,spring,1.00,439235.34
2017-03-12,0.9,18563.32,organic,2017,Atlanta,Southeast,spring,1.00,326703.98
2017-03-12,1.6,763783.58,conventional,2017,Baltimore/Washington,Mid-Atlantic,spring,2.00,580807.07
2017-03-12,2.12,17418.01,organic,2017,Baltimore/Washington,Mid-Atlantic,spring,2.00,769569.36
2017-03-12,0.98,112776.1,conventional,2017,Boise,West,spring,1.00,355744.33
2017-03-12,1.16,2918.06,organic,2017,Boise,West,spring,1.00,421085.12
2017-03-12,1.55,495117.57,conventional,2017,Boston,Northeast,spring,2.00,562656.85
2017-03-12,2.09,18294.75,organic,2017,Boston,Northeast,spring,2.00,758679.23
2017-03-12,1.48,165974.96,conventional,2017,Buffalo/Rochester,Northeast,spring,2.00,537246.54
2017-03-12,2.05,2414.64,organic,2017,Buffalo/Rochester,Northeast,spring,2.00,744159.05
2017-03-12,1.31,5208101.86,conventional,2017,California,West,spring,1.00,475535.79
2017-03-12,1.53,210400.75,organic,2017,California,West,spring,2.00,555396.76
2017-03-12,1.55,207026.03,conventional,2017,Charlotte,Southeast,spring,2.00,562656.85
2017-03-12,1.86,7142.45,organic,2017,Charlotte,Southeast,spring,2.00,675188.22
2017-03-12,1.66,665364.72,conventional,2017,Chicago,Midwest,spring,2.00,602587.33
2017-03-12,1.93,33185.31,organic,2017,Chicago,Midwest,spring,2.00,700598.52
2017-03-12,0.9,284997.7,conventional,2017,Cincinnati/Dayton,Midwest,spring,1.00,326703.98
2017-03-12,0.64,29680.14,organic,2017,Cincinnati/Dayton,Midwest,spring,1.00,232322.83
2017-03-12,1.29,140126.45,conventional,2017,Columbus,Midwest,spring,1.00,468275.7
2017-03-12,0.83,17118.8,organic,2017,Columbus,Midwest,spring,1.00,301293.67
2017-03-12,0.9,1170640.71,conventional,2017,Dallas/Ft. Worth,South Central,spring,1.00,326703.98
2017-03-12,1.11,25049.48,organic,2017,Dallas/Ft. Worth,South Central,spring,1.00,402934.9
2017-03-12,1.32,673601.39,conventional,2017,Denver,West,spring,1.00,479165.83
2017-03-12,0.98,52575.07,organic,2017,Denver,West,spring,1.00,355744.33
2017-03-12,1.44,238211.13,conventional,2017,Detroit,Midwest,spring,2.00,522726.36
2017-03-12,0.7,27596.38,organic,2017,Detroit,Midwest,spring,1.00,254103.09
2017-03-12,1.73,129820.93,conventional,2017,Grand Rapids,Midwest,spring,2.00,627997.64
2017-03-12,1.94,4146.49,organic,2017,Grand Rapids,Midwest,spring,2.00,704228.57
2017-03-12,1.42,245928.12,conventional,2017,Harrisburg/Scranton,Northeast,spring,2.00,515466.27
2017-03-12,2.21,7789.5,organic,2017,Harrisburg/Scranton,Northeast,spring,2.00,802239.76
2017-03-12,1.65,248805.91,conventional,2017,Hartford/Springfield,Northeast,spring,2.00,598957.29
2017-03-12,2.57,13395.7,organic,2017,Hartford/Springfield,Northeast,spring,3.00,932921.35
2017-03-12,0.9,903586.21,conventional,2017,Houston,South Central,spring,1.00,326703.98
2017-03-12,0.92,52810.48,organic,2017,Houston,South Central,spring,1.00,333964.06
2017-03-12,1.35,149318.47,conventional,2017,Indianapolis,Midwest,spring,1.00,490055.96
2017-03-12,0.93,8510.89,organic,2017,Indianapolis,Midwest,spring,1.00,337594.11
2017-03-12,1.55,146196.96,conventional,2017,Jacksonville,Southeast,spring,2.00,562656.85
2017-03-12,1.7,3349.83,organic,2017,Jacksonville,Southeast,spring,2.00,617107.51
2017-03-12,0.99,315445.03,conventional,2017,Las Vegas,West,spring,1.00,359374.37
2017-03-12,1.16,21402.16,organic,2017,Las Vegas,West,spring,1.00,421085.12
2017-03-12,1.12,2633574.94,conventional,2017,Los Angeles,West,spring,1.00,406564.95
2017-03-12,1.19,143848.91,organic,2017,Los Angeles,West,spring,1.00,431975.26
2017-03-12,1.18,85005.19,conventional,2017,Louisville,Southeast,spring,1.00,428345.21
2017-03-12,0.65,7708.22,organic,2017,Louisville,Southeast,spring,1.00,235952.87
2017-03-12,1.7,473865.59,conventional,2017,Miami/Ft. Lauderdale,Southeast,spring,2.00,617107.51
2017-03-12,3.05,2068.26,organic,2017,Miami/Ft. Lauderdale,Southeast,spring,3.00,1107163.47
2017-03-12,0.75,261830.38,conventional,2017,Nashville,Southeast,spring,1.00,272253.31
2017-03-12,0.61,11558.79,organic,2017,Nashville,Southeast,spring,1.00,221432.69
2017-03-12,1.32,239083.77,conventional,2017,New Orleans/Mobile,Southeast,spring,1.00,479165.83
2017-03-12,1.45,3782.27,organic,2017,New Orleans/Mobile,Southeast,spring,2.00,526356.4
2017-03-12,1.76,1163703.37,conventional,2017,New York,Northeast,spring,2.00,638887.77
2017-03-12,2.26,93328.69,organic,2017,New York,Northeast,spring,2.00,820389.98
2017-03-12,1.41,397861.17,conventional,2017,Northern New England,Northeast,spring,2.00,511836.23
2017-03-12,1.87,14773.91,organic,2017,Northern New England,Northeast,spring,2.00,678818.26
2017-03-12,1.52,290011.0,conventional,2017,Orlando,Southeast,spring,2.00,551766.71
2017-03-12,2.2,3740.93,organic,2017,Orlando,Southeast,spring,2.00,798609.72
2017-03-12,1.74,377616.35,conventional,2017,Philadelphia,Mid-Atlantic,spring,2.00,631627.69
2017-03-12,2.33,14160.84,organic,2017,Philadelphia,Mid-Atlantic,spring,3.00,845800.29
2017-03-12,0.65,1264592.26,conventional,2017,Phoenix/Tucson,West,spring,1.00,235952.87
2017-03-12,1.38,17655.67,organic,2017,Phoenix/Tucson,West,spring,2.00,500946.1
2017-03-12,1.34,108624.25,conventional,2017,Pittsburgh,Northeast,spring,1.00,486425.92
2017-03-12,1.45,9954.06,organic,2017,Pittsburgh,Northeast,spring,2.00,526356.4
2017-03-12,1.29,1602700.69,conventional,2017,Plains,Midwest,spring,1.00,468275.7
2017-03-12,1.5,71708.81,organic,2017,Plains,Midwest,spring,2.00,544506.63
2017-03-12,0.84,922940.33,conventional,2017,Portland,West,spring,1.00,304923.71
2017-03-12,1.19,34526.66,organic,2017,Portland,West,spring,1.00,431975.26
2017-03-12,1.42,281539.78,conventional,2017,Raleigh/Greensboro,Southeast,spring,2.00,515466.27
2017-03-12,1.9,6858.2,organic,2017,Raleigh/Greensboro,Southeast,spring,2.00,689708.39
2017-03-12,1.35,254377.74,conventional,2017,Richmond/Norfolk,Mid-Atlantic,spring,1.00,490055.96
2017-03-12,1.46,14100.75,organic,2017,Richmond/Norfolk,Mid-Atlantic,spring,2.00,529986.45
2017-03-12,1.26,143644.79,conventional,2017,Roanoke,Southeast,spring,1.00,457385.57
2017-03-12,1.13,8967.12,organic,2017,Roanoke,Southeast,spring,1.00,410194.99
2017-03-12,1.61,354782.58,conventional,2017,Sacramento,West,spring,2.00,584437.11
2017-03-12,2.36,6022.12,organic,2017,Sacramento,West,spring,3.00,856690.42
2017-03-12,1.24,445311.34,conventional,2017,San Diego,West,spring,1.00,450125.48
2017-03-12,1.72,17226.14,organic,2017,San Diego,West,spring,2.00,624367.6
2017-03-12,1.8,620908.22,conventional,2017,San Francisco,West,spring,2.00,653407.95
2017-03-12,2.9,17686.1,organic,2017,San Francisco,West,spring,3.00,1052712.81
2017-03-12,0.91,846864.87,conventional,2017,Seattle,West,spring,1.00,330334.02
2017-03-12,1.18,65106.0,organic,2017,Seattle,West,spring,1.00,428345.21
2017-03-12,1.4,325834.91,conventional,2017,South Carolina,Southeast,spring,2.00,508206.18
2017-03-12,1.38,11551.46,organic,2017,South Carolina,Southeast,spring,2.00,500946.1
2017-03-12,0.83,132799.77,conventional,2017,Spokane,West,spring,1.00,301293.67
2017-03-12,1.19,5020.91,organic,2017,Spokane,West,spring,1.00,431975.26
2017-03-12,1.36,102939.99,conventional,2017,St. Louis,Midwest,spring,1.00,493686.01
2017-03-12,1.16,10550.08,organic,2017,St. Louis,Midwest,spring,1.00,421085.12
2017-03-12,1.53,73839.48,conventional,2017,Syracuse,Northeast,spring,2.00,555396.76
2017-03-12,2.05,2064.66,organic,2017,Syracuse,Northeast,spring,2.00,744159.05
2017-03-12,1.57,310151.12,conventional,2017,Tampa,Southeast,spring,2.00,569916.93
2017-03-12,2.56,2856.05,organic,2017,Tampa,Southeast,spring,3.00,929291.31
2017-03-12,0.86,813341.58,conventional,2017,West Tex/New Mexico,West,spring,1.00,312183.8
2017-03-12,1.15,26522.49,organic,2017,West Tex/New Mexico,West,spring,1.00,417455.08
2017-03-19,1.6,92774.61,conventional,2017,Albany,Northeast,spring,2.00,580807.07
2017-03-19,1.87,2763.38,organic,2017,Albany,Northeast,spring,2.00,678818.26
2017-03-19,1.25,460990.81,conventional,2017,Atlanta,Southeast,spring,1.00,453755.52
2017-03-19,1.23,11754.42,organic,2017,Atlanta,Southeast,spring,1.00,446495.43
2017-03-19,1.58,738956.53,conventional,2017,Baltimore/Washington,Mid-Atlantic,spring,2.00,573546.98
2017-03-19,2.06,18537.54,organic,2017,Baltimore/Washington,Mid-Atlantic,spring,2.00,747789.1
2017-03-19,1.15,86727.42,conventional,2017,Boise,West,spring,1.00,417455.08
2017-03-19,1.25,2665.45,organic,2017,Boise,West,spring,1.00,453755.52
2017-03-19,1.54,540540.5,conventional,2017,Boston,Northeast,spring,2.00,559026.8
2017-03-19,2.06,18134.67,organic,2017,Boston,Northeast,spring,2.00,747789.1
2017-03-19,1.54,151459.46,conventional,2017,Buffalo/Rochester,Northeast,spring,2.00,559026.8
2017-03-19,2.05,3614.79,organic,2017,Buffalo/Rochester,Northeast,spring,2.00,744159.05
2017-03-19,1.31,5328958.01,conventional,2017,California,West,spring,1.00,475535.79
2017-03-19,1.57,209591.02,organic,2017,California,West,spring,2.00,569916.93
2017-03-19,1.47,206732.76,conventional,2017,Charlotte,Southeast,spring,2.00,533616.49
2017-03-19,1.96,6033.09,organic,2017,Charlotte,Southeast,spring,2.00,711488.66
2017-03-19,1.64,678898.01,conventional,2017,Chicago,Midwest,spring,2.00,595327.24
2017-03-19,1.68,45989.07,organic,2017,Chicago,Midwest,spring,2.00,609847.42
2017-03-19,0.95,263837.93,conventional,2017,Cincinnati/Dayton,Midwest,spring,1.00,344854.2
2017-03-19,1.68,9218.04,organic,2017,Cincinnati/Dayton,Midwest,spring,2.00,609847.42
2017-03-19,1.3,136371.39,conventional,2017,Columbus,Midwest,spring,1.00,471905.74
2017-03-19,1.5,7892.34,organic,2017,Columbus,Midwest,spring,2.00,544506.63
2017-03-19,0.94,1153699.28,conventional,2017,Dallas/Ft. Worth,South Central,spring,1.00,341224.15
2017-03-19,1.1,26679.37,organic,2017,Dallas/Ft. Worth,South Central,spring,1.00,399304.86
2017-03-19,1.32,678002.96,conventional,2017,Denver,West,spring,1.00,479165.83
2017-03-19,0.89,50646.59,organic,2017,Denver,West,spring,1.00,323073.93
2017-03-19,1.48,262116.19,conventional,2017,Detroit,Midwest,spring,2.00,537246.54
2017-03-19,1.32,11873.88,organic,2017,Detroit,Midwest,spring,1.00,479165.83
2017-03-19,1.73,141712.21,conventional,2017,Grand Rapids,Midwest,spring,2.00,627997.64
2017-03-19,2.05,2395.16,organic,2017,Grand Rapids,Midwest,spring,2.00,744159.05
2017-03-19,1.4,243265.5,conventional,2017,Harrisburg/Scranton,Northeast,spring,2.00,508206.18
2017-03-19,1.93,10371.35,organic,2017,Harrisburg/Scranton,Northeast,spring,2.00,700598.52
2017-03-19,1.66,253838.3,conventional,2017,Hartford/Springfield,Northeast,spring,2.00,602587.33
2017-03-19,2.04,24796.8,organic,2017,Hartford/Springfield,Northeast,spring,2.00,740529.01
2017-03-19,0.85,1016536.61,conventional,2017,Houston,South Central,spring,1.00,308553.75
2017-03-19,0.87,50886.04,organic,2017,Houston,South Central,spring,1.00,315813.84
2017-03-19,1.25,168330.5,conventional,2017,Indianapolis,Midwest,spring,1.00,453755.52
2017-03-19,1.49,4239.49,organic,2017,Indianapolis,Midwest,spring,2.00,540876.58
2017-03-19,1.56,138402.06,conventional,2017,Jacksonville,Southeast,spring,2.00,566286.89
2017-03-19,1.58,3608.19,organic,2017,Jacksonville,Southeast,spring,2.00,573546.98
2017-03-19,1.02,318004.24,conventional,2017,Las Vegas,West,spring,1.00,370264.51
2017-03-19,1.27,17048.64,organic,2017,Las Vegas,West,spring,1.00,461015.61
2017-03-19,1.11,2737872.14,conventional,2017,Los Angeles,West,spring,1.00,402934.9
2017-03-19,1.25,135636.51,organic,2017,Los Angeles,West,spring,1.00,453755.52
2017-03-19,1.29,74388.06,conventional,2017,Louisville,Southeast,spring,1.00,468275.7
2017-03-19,0.95,4433.03,organic,2017,Louisville,Southeast,spring,1.00,344854.2
2017-03-19,1.62,520937.75,conventional,2017,Miami/Ft. Lauderdale,Southeast,spring,2.00,588067.16
2017-03-19,2.59,2427.94,organic,2017,Miami/Ft. Lauderdale,Southeast,spring,3.00,940181.44
